    ## Jawoy-álbmot hilgui 1980-logus ruvkedoaimmaid oskkolaš ja kultuvrralaš sivaid dihte .
    ## Kommišuvdna nammadii sierra lávdegotti árvvoštallat dan gažaldaga , muhto lávdegoddi hilgui Fokstada evttohusa nie :
    ## Arcticnet oaččui fálaldaga , ja sin bargu lei measta gárvvis , go Sámi datalávdegotti eanetlohku 1998 álggos hilgui čovdosa maid konferánsa lei mearridan ja álggahii fas ođđa standardda , mii gohčoduvvui « Levi » dahje « WS2 » .





    #$ Bjoner mearkkašupmi juolluduvvo buoremus Norgga lávlui .
    #$ Ajarhana lávlluin lea siskkál-das ritma , ja sin šuoŋain sáhttá gullat lottiid lávlui lassin maid lottiid girdima jienaid , ja heastan-jolggásteapmái lassin maid njurgu biekka jiena riidedeaddji beljiin .
    #$ Danin bohciidii ge lunttaid etniid ja oappá deaivvadeapmi Intriqueain erenoamáš dovdduid go sii adde liđiid lávlui Kai Somby .
    #$ HÁSTTALA:Sámi jienat stivrrajođiheaddji Laila Aleksandersen Guovdageainnus hásttala dál buot sámi lávlui vuolgit mielde sálbmalávlun prošeaktii .
    #$ Váikkovel beroštupmi Sámi jienat koarrii lea lassánan jagis jáhkái , de hálida koarra ain eanet lávlui .
    #$ In liiko diekkár lávlui gii iežas ámadaju vuoidá .
    #$ Olbmuid jienasteamis gárte eanemus jienat lulli-franskalaš lávlui Lizai , gii lávllui occitanialaš gillii .
    #$ Nu jurddašii min rádioreportár ovdal ringestii beakkán sámi lávlui , Ailu Vallii .
    #$ Musikk i Finnmark ozai nuorra juoigiid , lávlui dahje čuojaheaddjiid .
    #$ Rasmussen rámpo iežas koara , muitala lávlui leat erenoamáš čeahppin .
    #$ Bohccostallit , geat ožžo idéa iežaset dánsui jakutialaš Sykkys – dánsajoavkkus Anáris Ijahis_idja - dáhpáhusas 2010 , oaččui Oulus gudnemáinnašumi .
    #$ Joavkku jođiheaddji , oahpaheaddji Bigga-Helena Magga muitala , ahte sii ožžo idéa dánsui jakutialaš Sykkys – dánsajoavkkus , man sii oidne Ijahis_Idja – musihkkadáhpáhusas Anáris borgemánus 2010 .
    #$ Joavkku vihtta nieidda ledje ieža hutkán koreografiija dánsui ovttas Teija Sonkkilain , guhte bargá sihke dánsun- ja drámáoahpaheaddjin ja lei maiddái joavkku bagadallin .
    #$ Juohke dánsui gullevaš historjá lea dehálaš oassi ovdanbuktimis .
    #$ Nuorain leat dieđusge meassut eahkediid ja joavku čuojaha dánsui .
    #$ Son bonjadii skávžžáid ja ravkalii buoremielalaččat dárjui , gii lei sihke čuvgesvuovttat ja čáppat .
    #$ Geassemanus gaikui Guovdageainnu Nuoraidsiida .
    #$ De dohppi olmmái iežas seahka ja válddii doppe njuoska bihtá ja bálkestii dan gáivui .
    #$ 1. Máhtu lea gahččan gáivui .
    #$ Biebmobearráigeahčču ávžžuha ge vuoššat čázi dassážii_go dulde , jus it leat dárkkistan lea go du gáivui njommon dat dávda .
    #$ Son válddii biergguid ja luittii daid čiekŋalis gáivui , iige hal čázis fuomáš oktage daid ohcat .
    #$ Ja son celkkii sidjiide : « Jos ovttasge dis lea bárdni dahje vuoksá mii gahččá gáivui , ii go son dakkaviđe rohtteše su bajás , vaikko lea ge sábbát ?
    #$ Son attii dan gáivui nama Šiba .
    #$ Eatgo mii gotte su ja bálkes muhtun gáivui ja daja ahte meahccespire lea borran su .
    #$ De sii bálkestedje su gáivui .
    #$ Ii dárbbaš sámeaktivistii eará dadjat go « sámegielat » de son gal gusto njuike vaikke gáivui spiinni maŋis !
    #$ Luhča manná gurrenbiilla táŋkii ja čáhci luitojuvvo gáivui , muhto báhcá álo veahá luhča vuđđui .
    #$ Dál son ii dieđe vuos mo son galgá birget bensiidna pumpeaggregáhta haga , muhto son ferte luohttit iežas dološ gáivui mii gal doaibmá geasi-áigge muhto ii fal dálvet .
    #$ Son muvre dáin gáivui ja vel lieđđekrukkuige .
    #$ Jos ovdamearkkadihte galggai káfe vuoššat , de lei vuos dola cahkkehit ja de mannat gáivui dahje johkii čázi viežžat .
    #$ Go nieidan rihppui go ieš ledjen juhkamin , mearredin GWAPA:s ohcat veahki , muitala Brenda .
    #$ Geavu johtolat gáibida hui ollu vánddardeaddjis , dasgo dat lea báikkuid rámšui .
    #$ Bálgá guoras duovddan leat goas seahkalasvuovddit , goas jalges duottar , ja báikkuid johtolat lea rámšui .
    #$ Áilegasa gárddis vuojehit čorraga girdnui .
    #$ Son lohká dasto NRK_Sámi filbmejeaddji mannan filbmakamerain girdnui máid geahččalii gieldit .
    #$ Mii diehtit ahte boazoeaiggádat šaddet gárddiid divvut , vuojehit ealuid gárdái , viežžat girdnui ja doahput bohccuid gitta girtnus máid lohkkit sprájjejit ja čállet girjái geasa gullá .
    #$ Álggos lávejit vuojehit eallobihtá gárdái ja das fas bidjat girdnui .
    #$ Go leat geargan geahčademiin de bidjet fas eallobihtá girdnui gos mánát fas dohpot misiid gitta .
    #$ Nuorra dánsuguovttos jálosmuvaiga dađistaga ja manaiga girdnui dánsut .
    #$ Eallu šávihii girdnui olles riejain , bohccot ruvke oktiinjálmmiid .
    #$ Go gerget dainna de bidjet fas ealu girdnui ja de lea álkit mearkut misiid .
    #$ Earet_eará vuos girtnus geassit gávpebohccuid , dasto gávpejoris fas eará girdnui oaguhit bohccuid .
    #$ Go buot miesit leat gávdnan etniid , de fas biddjojit girdnui gos miesit ožžot bealljemearkka .
    #$ Miesit leat boahtán ruovttoluotta girdnui gos ožžo nummara .
    #$ OĐĐA ČUOVGGAT:Mattis Aslak Eira muitalii sii aittobeliid leat skáhppun ođđa čuovggaid girdnui .
    #$ Olggos manadettin muitalii Mattis Aslak ahte sii aiddobeliid leat skáhppun álbma čuovgarusttega girdnui .
    #$ Mun dieđán ahte leat stuora vuordámušat dán ráđđehusa návccaide ja dáhttui doallat ja ollašuhttit buot buriid lobiid ja sávaldagaid , muhto ferten muittuhit ahte ii leat go vihtta vahkku áigi dan rájes dát ráđđehus bođii fápmui , ja ahte áiggi dáfus ii leat leamaš vejolaš dahkat nu stuora rievdadusaid Bondevik II ráđđehusa bušeahta ektui mii ovddiduvvui Stuoradiggái maŋŋel guhkes ráhkkananbargguid .
    #$ Máhttoloktema oahppoplánadagus 2006-Sámi ( OM06S ) , nugo maiddái O97S lei , ferte ipmirduvvot vástádussan Norgga dáhttui čuovvolit bajábealde namuhuvvon riikkaidgaskasaš šiehtadusaid eamiálbmogiid rievtti birra oažžut oahpu .
    #$ Dan rájes lei Gonagas Haakon symbolan norgga álbmoga dáhttui soahtat friddja ja Norgga ovddas .
    #$ Mii doaivut ahte dát nanu , rájiidrasttidan ja girjás govvideapmi sámi servodagas heivešii maiddái du politihkalaš dáhttui .
    #$ eai leat bálljo oppage nu go eará áššit heivehuvvon Norgga stáhta celkojuvvon prinsihpalaš dáhttui eamiálmotpolitihkas .
    #$ Duođaleabbo váttisvuohta lea dat ahte luohttámuš riektiapparáhta dáidui ja dáhttui gieđahallat sámi riektigáibádusaid fuotnána .
    #$ Sámedikki dievasčoahkkimis 22. vahkus áiggun mun jearrat Ollis ođđasis ášši birra , ja vuorddán dál ahte Olli buktá vástádusa mii dávista SPR buori vuigŋii ja dáhttui dalle_go mun válden ovdan ášši Roavvenjárggas .
    #$ Sámediggi dovddaha , vuostálasvuođas Sámediggeráđiin , ahte lea luohttámuš sámi organisašuvnnaid ja ovttaskas olbmuid dáhttui ja návccaide ieža sáhttit ovddidit iežaset ásahusaid .
    #$ Ákkasteapmin čujuhan sámi árbevieru dehálaš mihtilmasvuhtii , namalassii nuppástuhttinnákcii ja - dáhttui .
    #$ · buori dáhttui ja
    #$ - Julggaštusaid olláhuvvan lea nannosit čadnojuvvon sámedikkiid resurssaide ja stáhtaid dáhttui ovddidit sápmelaččaid rivttiid .
    #$ Heajos dáhtus buorre dáhttui ?
    #$ Son lei ollásii gulolaš Ipmila dáhttui , muhto dat ii dáhpáhuvvan soađi ja gillámuša haga .
    #$ Dat máhttu ja vejolašvuohta ii dáidde eanaš suohkanpolitihkkariin , go sii han šaddet dávjá maiddái váldit vuhtii iežaset jienasteddjiid vuordámušaid ja dáhttui , nu_ahte dákkár proseassas lea bahá oalát vajálduhttit boazodoalu dárbbuid .
    #$ Weiler ( 1993 ) , kategoriseremii ja dáhttui mollet kategoriijaid oktanaga .
    #$ Muhto dat ainjo šaddá symbolan sápmelaččaid gálgii ja dáhttui ásahit iežaset kultuvrralaš domenaid .
    #$ Julggaštusaid olláhuvvan lea nannosit čadnojuvvon sámedikkiid resurssaide ja stáhtaid dáhttui ovddidit sápmelaččaid rivttiid .
    #$ Dát áššit leat billistan skuvlla nama ja dahkan eahpádusa eiseválddiid dáhttui čađahit plána hukset ruovttufidnoskuvlla sámiide .
    #$ Na dalle ii dávis min dáhttui vuoitun duiskkalaččaid gullot šat geardduhit boazu borrá sáhpániid , muhtin dáčča lei dadjan , sii baicca galggale val rámidit bohcco buorre biergun , olu biebmun ja hálmmasin .
    #$ li sáhte bidjat nu stuorra gáibádusaid « dáhttui » .
    #$ " Korssjøfjell-duopmu " « dáhttui » .
    #$ Dán láhkai mieđihivččii dáhttui mii ovdalis lei ovddiduvvon boazoealáhusa beales .
    #$ Dákkár ohcamat sáhttet gullat dáhttui hukset viesu guvlui mii lea láigohuvvon eanadollui .
    #$ oaidnemeahttunvuohta , maid dáruiduhttin dagahii dáin guovlluin , lea ain váikkuheame searvegottiid návccaide ja dáhttui fátmmastit sámegiela mielde
    #$ Lea maiddái jáhkehahtti ahte girku geatnegasvuođat sámelága giellanjuolggadusaide leat positiivvalaččat vaikkohan Norgga_girku dáhttui áimmahuššat sámegiela .
    #$ 30. Unnitlohkui dahje eamiálbmogii gullevaš mánás lea vuoigatvuohta iežas kultuvrii , oskui ja gillii .
    #$ Ruoššagielas gal ii leat dat namahus , eai ge loga eará namahusa ge nuortalaččain , earret oktasaš sápmelašnamahusa lopari ( pl. ) , dahje namahusat mat njuolga leat čadnon oskui , omd. " terskaja lop " , tersápmelaččat Guoládatnjárgga davvioarjelepmosis ( vrd. Hansen 1984 : 90 ) .
    #$ Doaba ” hálddahuslaš doaimmat ” berre maiddái dulkojuvvot ILO_169 artihkal 7.1 oktavuođas mii cealká ahte ” Dáin álbmogiin galgá leat vuoigatvuohta mearridit dehálašvuođaortnega dan ovdánumis mii guoská sin eallimii , oskui , ásahusaide , vuoiŋŋalaš birgenláhkái ja eatnamiidda main sii orrot dahje maid sii eará_láhkái geavahit , ja vuoigatvuohta nu guhkás go vejolaš jođihit iežaset ekonomalaš , sosiála ja kultuvrralaš ovdánumi .
    #$ vuoruhemiid ovddádusprosessii mađe mielde dat guoská sin eallimii , oskui ,
    #$ Formálalaččat sii ledje ortodoksalaččat , muhto olgguldasa vuolde bisttii vel ollu mii gulai dološ oskui .
    #$ Seamma riekti oažžut oahpa ii mearkkaš dušše ahte buohkat ožžot ovttalágan oahpa beroškeahttá sohkabeliin , doaibmannávccain , geográfalaš gullevašvuođas , oskui gullevašvuođas , sosiála joavkkus dahje čearddalaš duogážis – riekti ferte maid leat sorjakeahttá das guđe luohkkái oahppi šaddá .
    #$ Jus seamma vuoigatvuohta oažžut oahpa galgá doallat , de ii leat doarvái ahte buohkat ožžot ovttaárvosaš oahpa beroškeahttá sohkabealis , doaibmannávccas , geográfalaš gullevašvuođas , oskui gullevašvuođas , sosiálalaš joavkkus dahje čearddalaš duogážis – vuoigatvuohta ii galgga leat dan duohken makkár luohkkái ovttaskas oahppi šaddá .
    #$ Go dáid kulturmuittuid vel sáhttá čatnat boares sámi oskui ja árbevieruide , de šaddá guovlu erenoamáš miellagiddevažžan čájehit rievdama goddebivdoservodagas boazodoalloservodahkan .
    #$ Viidáseappot čatnasit várra muhtun kulturmuittut boares sámi oskui ja árbevirrui .
    #$ Nuortalaččat leat 1500-logu rájes dovddastan ruošša-ortodoksalaš oskui .
    #$ Go dáid kulturmuittuid vel sáhttá čatnat boares sámi oskui ja árbevieruide , de šaddá guovlu erenoamáš miellagiddevažžan čájehit rievdama goddebivdoservodagas boazodoalloservodahkan .
    #$ Ruošša-ortodoksa girku jorgalii nuortalaččaid risttalašvuhtii 1500-logus , ja uhca searvegottáš Njávdámis ain dovddasta iežas dán oskui .
    #$ Viidáseappot čatnasit várra muhtun kulturmuittut boares sámi oskui ja árbevirrui .
    #$ Dát boahtá ovdan 7. artihkkalis mas celkojuvvo čuovvovaččat ( dás jorgaluvvon dan mielde movt ON sambandet lea dan almmuhan dárogillii ) : Dáin álbmogiin galgá leat vuoigatvuohta mearridit iežaset vuoruhemiid ovdáneamis mii guoská sin eallimii , oskui , ásahusaide , vuoiŋŋalaš birgenláhkái ja eatnamiidda main sii orrot ja maid sii earaláhkái geavahit , ja nu guhkás go vejolaš ieža jođihit sin iežaset ekonomalaš , sosiála ja kultuvrralaš ovdáneami .
    #$ Dan_láhkai addet ovttaskas mánáidgárddiide vejolašvuođa heivehit ulbmilmearrádusa nu , ahte dat heive sin oskui ja filosofalaš oidnui .
    #$ Aslak Hætta joavku lei váldán olbmuid fáŋgan ja dolvon báhppagárdimii , gos sin rissejedje vai sii jorgalivčče dan rivttes oskui .
    #$ Váttis dilli boktalii dáin dihto siiddain garra vuostehágu eiseválddiid vuostá ja sierramielalašvuođa ovdánanhápmi lei veahkaválddálaš oskui báinnahallama dihte .
    #$ Luođi oktavuohta šamanisttalaš oskui sáhttá lasihit váldoálbmoga ovdagáttuid sámiin .
    #$ Guovllus lea symbola oktavuohta dološ sámi šamanisttalaš oskui , daningo báikenamma Dierpmesvárri čujuha dierbmásii , mii lei dološ sámi mytologiijas bajána ipmil , ja Dierpmesvárri lea leamaš dološ bálvvosbáiki .
    #$ Læstadianisma árvvoštalai juoigama dološ oskui gullevažžan ja dubmii dan suddun ja juoigalas olbmuid suttolažžan .
    #$ Derrida jearrá Gadameris eai go ipmirdeami eavttut maid Gadamer gohčoda « nuppiin gulahallat » ja « nuppiin ovttaoaivilii boahtit » leat dorvvasteapmi juogalágan oskui dehe metafysihkkii .
    #$ Ráiddus vuhtto ahte læstadianisma lea vuođđun sin oskui .
    #$ Dakkár jearaldaga dieđusge ii jeara nuppis eará_go jus lea eahpádusas áššis , jus ballá ahte nubbi lea čadnojuvvon juoga masa , juoga man dillái dahje juoga man oaivilii , dahje vaikko muhtun olbmo stivrra vuollái , oskui , searvái dahje dakkárii gos ii beasa ollásit friddjan eallit .
    #$ Luondduosku ja luondduin gulahallan lea lahppon ja dieđalašvuohta lea vuoitán badjel luonddulágaid : eat luohte oskui , luohttit diehtagii .
    #$ Noaidevuohta gulai sámi dološ oskui .
    #$ Kristtalaš mišunerema geažil massigođii luohti dađistaga doaimma mii lei čadnon dološ sámi oskui , muhto sosiála doaibma seaillui .
    #$ Juste dán vahkku orut don veaháš jaskat ja njáigui amas olbmuid mielas , muhto dál eai ábut badjelgeahččat du árjjaid .
    #$ Nuorran lei prinsessá njáigui , beanta čiehkádalai
    #$ Dađe bahát eat dieđe siva dán váddui .
    #$ Sire lei gulastan ahte diekkár váddui gávdnojedje dán áigge dálkasat .
    #$ Ostočáhci lea buorre dálkkas nurvui , feberii , gosahahkii ja máŋgga eará váddui .
    #$ Odne mun oaččun veahkki mii manná juste váddui , iige váttu váikkuhusaide .
    #$ Medikálaantropologiija ( dálkkasdieđalaš antropologiija ) juohká buohcuvuođa váddui ja dávdii .
    #$ Ruoŧŧelaš botanista ( su. kasvitieteilijä ) ja doavttir Carl von Linné mielde duovlun lei sámiid deháleamos buoridanvuohki ja buorre dálkkas measta man beare váddui .
    #$ Hero Ann Therese Bueng Per J. Eira Sállen 1.24,29 hilgui
    #$ Čuorggut Isak Ole Eira Mathis Ailo Eira Fávrresorda hilgui 1.22,68 - .
    #$ Bálgga Mathis Ailo Eira Mathis Ailo Eira Skáiddaduottar 1.28,53 hilgui - .



Linda

    ## Dat lávlui muhtin sáhkavuorus dan konferánssas Bergenis gos mon fitnen .
    ## Go Bergen allaoahppagis de lávlui viisu sárdnestuolus , de sáhttá daningo Bergen-lávlla lei navdon lobiheapmin feastkonsearttas diibmá , ja nie leat Bergenis olu imaš dáhpáhusat , vaikko dat muđui lea oalle šiega gávpot , nu mo dalle_go Seiddá giehmánni oaččui lágera dievva šliihpageđggiid go lei diŋgon fiskesvuosttáid .
    ## Son lávlui bures ja čuojaheaddjit ledje čeahpit .
    ## 2009 Sámi_Grand_Prix vuoitit , SomBy , ledje várren ráfálaš lávlagiid konsertii gos Miira Suomi lávlui ja Oula Guttorm čuojahii gitára iežaska ráhkaduvvon lávlagiid .
    ## Dasto lávlui Sámisoga_lávlla ja báhppa ge finai sártni doallamin .
    ## « Ivvár » čuojahanjoavku lávlu Jon Iver Tellefsen lohká sii leat ollen oalle guhkás go Mari Boine lávlui ovdal sin , ja nu son giitti lávddis Mari Boine dan ovddas .
    ## Deanu sámeskuvlla rahpandilalašvuođas lávllui Hartvik Hansen , gii lea maid áhčči skuvllas , Áillohačča lávlaga [ Áillohaš , Nils Aslak Valkeapää ( 1943-2001 ) lea ráhkadan dán lávlaga teavstta ja nuohta , ja lávlui dan Vuoi , Biret Máret , vuoi - nammasaš LP-skearrus mii almmuhuvvui 1974:s .
    ## Oula čuojahii piano ja Biret fas lávlui .
    ## Go jearraimet manne son lávlui ” Farsan ” premieutdelingas , de jaskkodii veahás , ja logai :
    ## Okta daid sálmmain maid searvegoddi lávlui , lei Mathias Orheim sálbma , nummir 698 , sámegillii , ja nummir 750 , dárogillii , maid Johan Bakken Sandvik lei erenoamážit dáhtton .
    ## Eva Jeanette Iversen lávlui sálmmaid lávvardaga .
    ## Lođás gávdnai govvaalbuma maid govaid son gaikui ja čuohpai eret , muhto váruhii gal ahte ii bilidan govaid nuppe beale siiddus .
    ## Su. 30-jahkásaš olmmái , gii lei gárremin , huškui su.
    ## Olmmái gii huškui , ii leat váldon gitta , dieđiha Guovdageainnu leansmánni .
    ## Nasieiseválddit lihccui su 1943 , ja son álggii fas skuvladirektevran 1945:s .
    ## Mannan dálvvi dat NSR njulgestaga lihccui Jánoš Trosten parlameantáralaš jođiheaddji ámmáhis ja bidje dasa Lena Hansen .
    ## Ruonáeatnama spáppastallan searvi , GBU , dat lihccui mannanvahkus čiekči , gii lei ráhkadan čáhppesvarat hárjeheaddjis rasisttalaš gova ja lei bidjan dan sosiála mediaide .
    ## Eira muitala ahte go de vuosttaš beanaráidu manai meaddel , de manne nubbi ja goalmmát maid meaddel go son rámšui ja huikkii , muhto njealját beanaráiddu beatnagat fallehedje fas bohccuid , ja go son de manai gaskii , de gáskkestii su maid .
    ## Departemeanta sihkkui ruhtadanortnega sámegillii amasgiellan Máhttoloktema atnui váldima oktavuođas .
    ## Son sihkkui gatnjaliid ja bárggui .
    ## Son dajai dikkis ahte kámera duođaštii visot mii dáhpáhuvai , ja son sihkkui filmmaid go vuodjin lei lobiheamit , čállá Finnmark_Dagblad .
    ## Skuvlagirjji olggožiidda sárgui govaid guktui beale ja iige čállán iežas nama vaikko mo de oahpaheaddjit vuortnuhedje su .
    ## Dat dáhttui su čállit notáhta , nu_ahte Sámediggi sáhtii árvvoštallat mo dákkár barggu sáhttá dahkat .
    ## Dan jagáš NBR riikačoahkkin dáhttui stivra nuppástuhttit čállingotti , nu_ahte generálačálli virgi heaittihuvvo .
    ## Siw ii áigun dieđihit luosa Min_Áiggi luossagilvvuide , muhto su isit Jan Jørgen Høgden // Mákká Kari Jan Jørgen , gii lea áŋgiris luossabivdi Karášjogas , dáhttui su áinnas dan dahkat .
    ## Siviilaáittardeaddji dáhttui Romssa giddagasa ja Davvi guovllu kriminálafuolahusa válddahallat sámi fáŋggaid dili Romssa giddagasas .
    ## Siv dáhttui mu buoiddes sárgán buot sárgáid tevdnegis sárgut vai oidno buorebut , čilge Lemet Maurstad ( 9 á ) tevdnedettiin govvaráiddu mannan vahkkoloahpa Kárášjoga Nuoraidskuvllas .
    ## Son muitala ahte Silje dáhttui sin lasihit duolbmandeattu go bures ledje liegganan .
    ## Bovccá skuvla juohkásii guovtti sadjái go dáhttui čuovvut sihke L-97 dáro- ja sámegielat oahppoplánaid .
    ## Áne dáhttui vehkiid , ja olbmot doahttaleigga muđui dugo Áne livččii duon hávkka leaskan báhcán – vaikko lei dušše olmmošrohki biigán eallán .
    ## Son duođašta ahte politiija bissehedje su go lei vuodjimin almmolaš geainnu mielde , ja dáhttui su vuodjinkoartta ja vávdnakoartta .
    ## Doallá gal deaivása ahte Saddam Hussein máŋgga geardde rihkkui ON:a šiehtadusaid , ja ii oktage eahpitge ahte Saddam Hussein lea hirpmus fasttes daguid bargan kurderiid vuostá iežas riikkas .
    ## Lea bahá ahte min Kosovo-teaksta láhppo dan ášši digaštallamii mii kommenterejuvvo dás lagabui : Go bismačoahkkin fas okte fertii váldit ovdan “ homofili-ášši ” , lei dan sivas go Hamara bisma rihkkui Girkočoahkkima 1997 mearrádusa .
    ## Lassin rihkkui dievdu maiddái vearjolága go lei fievrridan láddejuvvon vearjju skohtera alde .
    ## Ráđđi rihkkui
    ## Advokáhtaid čielggadeapmi lea čielggas : Sámediggeráđđi rihkkui dievasčoahkkima mearrádusa , go dušše dan nuppi sámi ásahussii juolludii doarjaga , ii ge goappaš ásahusaide nu mot dievasčoahkkin lei dáhtton .
    ## Ii ge bearráigeahččanlávdegoddi leat čielgasit konkluderen ahte ráđđi rihkkui dievasčoahkkima mearrádusa .
    ## Go ráđđi geavahii visot daid ruđaid mat ledje poasta 507:s Davvi_álbmogiid_guovddáža oasusruhtadeapmái , ja ohce vel ruđaid lassin dan oasusruhtadeapmái eará poasttaid bokte bušeahtas , ja eai árvvoštallan Álttá Siidda // Sámi Giellaguovddáža dárbbu ruđaide , de rihkkui ráđđi dievasčoahkkima mearrádusa juolludit ruđaid goappaš doaimmaide .
    ## Sámedikki Bearráigeahččanlávdegoddi lea mearridan čađahit rabas gulaskuddama manne Sámediggeráđđi rihkkui dievasčoahkkima mearrádusa .
    ## Ávvir lea divvon ja šállosan juo maŋit aviissas boasttu ipmárdusa mii šattai áššis SVL- N rihkkui iežas .
    ## Eadni oaivvilda ahte skuvla rihkkui lágaid go su bárdni dáhpedorpmis bážii mielloahppi .
    ## GUORAHALLÁ SÁMEDIKKI : Sámedikki dárkkistanlávdegoddi áigu guorahallat rihkkui go Sámediggi lágaid go ii bidjan diehtojuohkin aviissa rabas gilvui .
    ## Lea čoahkkinjođihangoddi gii lea bivdán čielggadit rihkkui go Sámediggi lágaid go dušše moattis ožžo mielde gilvvus .
    ## Departemeantta rihkkui lohppádusastis
    ## Vuos rihkkui Ealáhusdepartemeantta lohppádusastis ahte Sámediggi galgá beassat váikkuhit ođđa minerálalága hápmemii .
    ## Sámediggi rihkkui Bealátkeahtesvuođanjuolggadusaid go osttii bálvalusa Min_Áiggi nieidafitnodagas Almmuheaddjis .
    ## Sámedikki dárkkistanlávdegoddi ja vel juristtat leat biddjon iskat rihkkui go Sámediggi lágaid dán áššis .
    ## Sámi Heargevuodjin Lihtu jođiheaddji Johan Mikkel Bueng lea lihccohallan heargegilvvuin , go rihkkui njuolggadusaid mannan vahkkoloahpa Luostos .
    ## Sámedikki ođđa presideanta ferte farggamusat ohcat čovdosa dasa go Sámedikki bearráigeahččanlávdegoddi sáhttá leat lobiheamit válljejuvvon ja dasa go dievasčoahkkin rihkkui guhkesáiggi árbevieru go válljii dievasčoahkkinjođihangotti jođiheaddji .
    ## Bargiidbellodat ( Bb ) rihkkui ovttasbargušiehtadusa ja masá gomihii sámedikki stivrema , lohká várrepresideantta Laila Susanne Vars .
    ## – Okta sivva dasa lea go Bargiidbellodat rihkkui ovddit soahpamuša go botkejedje ovttasbargu Nordkalottfoket joavkkuin ja nu bidje sámediggeráđi unnitlogustivrejupmái , lohká Vars .
    ## – Nárviikka gielda rihkkui lága
    ## Norgga čázádat- ja energiijadirektoráhta oaivvilda ahte Troms Kraft Produksjon rihkkui konsešunnjuolggadusaid čakčamánu 19. beaivvi .
    ## orgga čázádat- ja energiijadirektoráhta oaivvilda ahte Troms Kraft Produksjon rihkkui konsešunnjuolggadusaid čakčamánu 19. beaivvi go luite beare olu čázi Gálggojávrris , Omasvuona suohkanis .
    ## Guhte vuoigatvuođa rihkkui fertii bivdofuođđu máhcahit rivttes eaiggádii ja buhtadusa máksit ( Korpijaakko Labba 1994 : 258 ) .
    
    #$ Minerála fitnodaga váidda hilgui ja lea sáddejuvvon Fylkkamánni beavdái viidásat meannudeapmái .
    #$ Aituri Juhan H. Näkkäläjärvi Taneli Näkkäläjärvi Sállevárri 1.21,73 1.20,62 2.42,35 hilgui 9. Kölli Tapio Aarnipuro Jarmo Mikkola Avvil 1.21,77 1.21,54 2.43,31_10 .
    #$ Varjo Tapio Aarnipuro Jarmo Mikkola 1.20,71 hilgui - .
    #$ Emu Ellen Anne Sara Ellen Anne Sara Sállevárri 1.21,28 hilgui - .
    #$ E. Meløy Nils J. Eira Skuohtanjárga 1.29,85 hilgui - .
    #$ Koljatti Margrete Sara Ellen Anne Sara Sállevárri 1.24,73 hilgui - .
    #$ Stara Taneli Näkkäläjärvi Nils J. Näkkäläjärvi Sállevárri - hilgui - .
    #$ Sávka Maret Aile Sara - Jalgon hilgui - .
    #$ Čuđegánda Juhan M. Bueng Ellen Anne Sara Sállan hilgui
